target_id	length	eff_length	est_counts	tpm
gene_1|GeneMark.hmm|1029_nt|-|734|1762	1029	741.15	1	15.0252
gene_2|GeneMark.hmm|741_nt|-|3862|4602	741	461.58	40.5	977.089
gene_3|GeneMark.hmm|330_nt|-|6989|7318	330	135.59	10	821.292
gene_4|GeneMark.hmm|684_nt|-|7479|8162	684	409.409	2	54.4
gene_5|GeneMark.hmm|312_nt|-|8559|8870	312	123.567	10	901.206
gene_6|GeneMark.hmm|405_nt|+|9205|9609	405	187.02	7	416.808
gene_7|GeneMark.hmm|675_nt|+|9928|10602	675	401.233	4	111.017
gene_8|GeneMark.hmm|1443_nt|+|10748|12190	1443	1155.15	4	38.561
gene_9|GeneMark.hmm|486_nt|-|14683|15168	486	246.018	197	8917.13
gene_10|GeneMark.hmm|1122_nt|-|16447|17568	1122	834.15	39	520.651
gene_11|GeneMark.hmm|597_nt|+|18305|18901	597	333.223	88	2940.86
gene_12|GeneMark.hmm|1032_nt|-|19938|20969	1032	744.15	14	209.505
gene_13|GeneMark.hmm|960_nt|+|21086|22045	960	672.49	36	596.133
gene_14|GeneMark.hmm|483_nt|-|22360|22842	483	244.08	13	593.114
gene_15|GeneMark.hmm|1290_nt|+|22946|24235	1290	1002.15	2	22.2241
gene_16|GeneMark.hmm|942_nt|-|24358|25299	942	654.556	66	1122.86
gene_17|GeneMark.hmm|1875_nt|+|26326|28200	1875	1587.15	2	14.0326
gene_18|GeneMark.hmm|387_nt|-|28668|29054	387	174.553	2	127.594
gene_19|GeneMark.hmm|1827_nt|+|29143|30969	1827	1539.15	22	159.173
gene_20|GeneMark.hmm|624_nt|+|31043|31666	624	356.569	4	124.923
gene_21|GeneMark.hmm|1062_nt|-|31907|32968	1062	774.15	8	115.078
gene_22|GeneMark.hmm|1278_nt|-|33043|34320	1278	990.15	6	67.4802
gene_23|GeneMark.hmm|357_nt|+|34945|35301	357	153.962	2	144.658
gene_24|GeneMark.hmm|2421_nt|-|35501|37921	2421	2133.15	7	36.5429
gene_25|GeneMark.hmm|624_nt|-|38093|38716	624	356.569	3	93.6924
gene_26|GeneMark.hmm|417_nt|-|39396|39812	417	195.559	56	3188.87
gene_27|GeneMark.hmm|2268_nt|-|40214|42481	2268	1980.15	11	61.8616
gene_28|GeneMark.hmm|330_nt|+|42588|42917	330	135.59	0	0
gene_29|GeneMark.hmm|2535_nt|-|43048|45582	2535	2247.15	27	133.801
gene_30|GeneMark.hmm|831_nt|+|45670|46500	831	545.537	6	122.477
gene_31|GeneMark.hmm|321_nt|+|46592|46912	321	129.124	4	344.968
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1434.15	2	15.5297
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2379.15	6	28.0838
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	461.58	1	24.1257
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	300.366	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1059.15	3	31.5421
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1449.15	4	30.7378
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	286.671	5	194.229
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1257.15	17	150.587
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1098.15	4	40.5625
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	864.15	22	283.504
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2841.15	106	415.468
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	604.178	13	239.61
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4179.15	202	538.257
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	385.039	33	954.413
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	377.013	3	88.6118
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	241.803	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	604.178	14	258.042
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	604.178	2	36.8631
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	197.782	4	225.216
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	288.894	22	848.029
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1134.15	3	29.4562
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2442.15	34	155.036
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	666.49	16	267.333
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	364.488	2	61.1045
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	279.852	2	79.5844
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2136.15	1	5.21308
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	307.912	4	144.664
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	257.133	0	0
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	325.499	11	376.33
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	936.15	11	130.85
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	277.521	34	1364.3
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	244.08	2	91.2483
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	275.185	2	80.9342
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	672.49	12	198.711
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	735.15	0	0
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	497.273	2	44.788
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	222.114	26	1303.54
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	156.092	36	2568.32
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	442.169	15	377.772
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	141.637	10	786.23
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	741.15	3	45.0756
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	284.382	2	78.3168
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	444.856	19	475.62
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1260.15	17	150.229
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	325.499	4	136.847
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	586.472	18	341.784
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1533.15	56	406.752
