target_id	length	eff_length	est_counts	tpm
gene_1|GeneMark.hmm|1029_nt|-|734|1762	1029	765.855	1.5	9.487
gene_2|GeneMark.hmm|741_nt|-|3862|4602	741	483.991	100.5	1005.8
gene_3|GeneMark.hmm|330_nt|-|6989|7318	330	141.212	27	926.138
gene_4|GeneMark.hmm|684_nt|-|7479|8162	684	430.062	6	67.5777
gene_5|GeneMark.hmm|312_nt|-|8559|8870	312	128.883	25	939.569
gene_6|GeneMark.hmm|405_nt|+|9205|9609	405	195.147	17	421.96
gene_7|GeneMark.hmm|675_nt|+|9928|10602	675	422.047	1	11.4769
gene_8|GeneMark.hmm|1443_nt|+|10748|12190	1443	1179.85	11	45.1594
gene_9|GeneMark.hmm|486_nt|-|14683|15168	486	258.849	460	8607.87
gene_10|GeneMark.hmm|1122_nt|-|16447|17568	1122	858.855	80	451.184
gene_11|GeneMark.hmm|597_nt|+|18305|18901	597	350.329	256	3539.55
gene_12|GeneMark.hmm|1032_nt|-|19938|20969	1032	768.855	52	327.599
gene_13|GeneMark.hmm|960_nt|+|21086|22045	960	696.994	79	549.012
gene_14|GeneMark.hmm|483_nt|-|22360|22842	483	256.496	43	812.029
gene_15|GeneMark.hmm|1290_nt|+|22946|24235	1290	1026.85	23	108.493
gene_16|GeneMark.hmm|942_nt|-|24358|25299	942	679.13	250	1783.08
gene_17|GeneMark.hmm|1875_nt|+|26326|28200	1875	1611.85	10	30.0509
gene_18|GeneMark.hmm|387_nt|-|28668|29054	387	181.748	12	319.813
gene_19|GeneMark.hmm|1827_nt|+|29143|30969	1827	1563.85	43	133.185
gene_20|GeneMark.hmm|624_nt|+|31043|31666	624	375.047	6	77.4906
gene_21|GeneMark.hmm|1062_nt|-|31907|32968	1062	798.855	35	212.219
gene_22|GeneMark.hmm|1278_nt|-|33043|34320	1278	1014.85	11	52.5016
gene_23|GeneMark.hmm|357_nt|+|34945|35301	357	160.08	5	151.292
gene_24|GeneMark.hmm|2421_nt|-|35501|37921	2421	2157.85	23	51.6285
gene_25|GeneMark.hmm|624_nt|-|38093|38716	624	375.047	3	38.7453
gene_26|GeneMark.hmm|417_nt|-|39396|39812	417	204.497	144	3410.83
gene_27|GeneMark.hmm|2268_nt|-|40214|42481	2268	2004.85	27	65.2326
gene_28|GeneMark.hmm|330_nt|+|42588|42917	330	141.212	3	102.904
gene_29|GeneMark.hmm|2535_nt|-|43048|45582	2535	2271.85	32	68.2265
gene_30|GeneMark.hmm|831_nt|+|45670|46500	831	570.392	7	59.444
gene_31|GeneMark.hmm|321_nt|+|46592|46912	321	135.035	5	179.352
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1458.85	9	29.8823
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2403.85	29	58.4351
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	483.991	3	30.024
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	316.73	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1083.85	12	53.6283
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1473.85	12	39.4376
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	302.316	10	160.222
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1281.85	42	158.706
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1122.85	13	56.0794
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	888.855	71	386.911
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2865.85	263	444.514
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	629.029	50	385.02
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4203.85	645	743.183
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	405.297	117	1398.29
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	396.906	1	12.2038
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	254.167	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	629.029	35	269.514
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	629.029	2	15.4008
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	206.732	6	140.581
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	304.519	91	1447.47
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1158.85	12	50.1575
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2466.85	93	182.609
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	691.062	64	448.587
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	382.97	17	215.015
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	295.012	11	180.608
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2160.85	6	13.4496
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	324.535	12	179.103
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	270.966	5	89.3798
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	342.821	64	904.265
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	960.855	29	146.192
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	292.447	126	2086.92
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	256.496	4	75.5376
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	290.003	2	33.405
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	696.994	18	125.091
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	759.855	5	31.873
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	520.744	12	111.62
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	233.058	59	1226.23
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	162.245	179	5344
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	463.701	53	553.632
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	147.433	25	821.352
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	765.855	9	56.922
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	299.759	4	64.6355
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	466.655	49	508.609
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1284.85	70	263.893
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	342.821	8	113.033
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	611.518	60	475.254
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1557.85	132	410.422
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	921.855	140	735.613
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	885.855	8	43.7433
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	186.092	11	286.319
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	183.912	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1233.85	1	3.92572
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	825.855	7	41.0562
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	162.245	275	8210.05
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	355.681	57	776.243
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	206.732	12	281.162
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	885.855	24	131.23
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1563.85	66	204.424
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	840.855	10	57.6054
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	682.13	12	85.2114
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	999.855	2	9.68896
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1584.85	68	207.828
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	316.73	19	290.569
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1095.85	27	119.342
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	139.366	25	868.897
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	204.497	2	47.3726
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	975.855	6	29.7817
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2748.85	19	33.48
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	682.13	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	204.497	6	142.118
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	391.304	12	148.542
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	391.304	34	420.87
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	427.321	47	532.755
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	975.855	8	39.709
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2700.85	347	622.318
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1248.85	146	566.272
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	358.281	55	743.572
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	452.252	36	385.572
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	254.167	1	19.0575
